Retailer,Retailer ID,Region,State,City,Product,Price per Unit,Unit Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,45,63,2835,1786,0.63,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,48,122,5856,3045,0.52,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,48,44,2112,972,0.46,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,36,42,1512,726,0.48,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,44,20,880,440,0.5,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,54,28,1512,711,0.47,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,49,65,3185,1911,0.6,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,58,134,7772,4197,0.54,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,53,54,2862,1288,0.45,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,49,44,2156,992,0.46,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,48,28,1344,712,0.53,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,59,35,2065,950,0.46,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,64,63,4032,2419,0.6,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,46,135,6210,3416,0.55,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,43,63,2709,1219,0.45,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,39,54,2106,948,0.45,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,38,47,1786,947,0.53,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,46,51,2346,1173,0.5,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,51,105,5355,3374,0.63,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,47,161,7567,3935,0.52,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,43,81,3483,1567,0.45,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,36,65,2340,1053,0.45,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,39,50,1950,1053,0.54,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,47,56,2632,1211,0.46,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,54,120,6480,3953,0.61,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,49,149,7301,3724,0.51,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,41,94,3854,1773,0.46,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,38,75,2850,1397,0.49,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,37,63,2331,1166,0.5,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,49,50,2450,1225,0.5,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,50,94,4700,3055,0.65,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,47,135,6345,3173,0.5,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,41,84,3444,1688,0.49,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,36,60,2160,1015,0.47,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,36,44,1584,840,0.53,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,49,49,2401,1104,0.46,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,53,73,3869,2476,0.64,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,56,115,6440,3542,0.55,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,49,75,3675,1801,0.49,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,48,39,1872,842,0.45,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,47,33,1551,791,0.51,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,56,33,1848,869,0.47,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,60,65,3900,2340,0.6,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,55,112,6160,3326,0.54,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,46,65,2990,1405,0.47,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,48,49,2352,1105,0.47,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,46,53,2438,1292,0.53,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,56,41,2296,1148,0.5,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,61,65,3965,2379,0.6,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,57,150,8550,4703,0.55,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,46,75,3450,1656,0.48,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,46,75,3450,1691,0.49,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,49,54,2646,1402,0.53,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,59,58,3422,1540,0.45,Online
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,64,81,5184,3266,0.63,Online
Sports Direct,1197831,Midwest,Illinois,Chicago,Men's Street Footwear,20,189,3780,1512,0.4,Online
Sports Direct,1197831,Midwest,Illinois,Chicago,Men's Athletic Footwear,28,196,5488,2195,0.4,Online
Sports Direct,1197831,Midwest,Illinois,Chicago,Women's Street Footwear,27,158,4266,1749,0.41,Online
Sports Direct,1197831,Midwest,Illinois,Chicago,Women's Athletic Footwear,34,152,5168,2636,0.51,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,37,94,3478,1217,0.35,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,33,147,4851,2668,0.55,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,23,176,4048,1741,0.43,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,32,163,5216,2086,0.4,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,34,119,4046,1740,0.43,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,32,128,4096,2171,0.53,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,38,75,2850,998,0.35,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,32,140,4480,2509,0.56,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,29,182,5278,2639,0.5,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,39,169,6591,3296,0.5,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,28,145,4060,1908,0.47,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,32,116,3712,2116,0.57,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,38,81,3078,1385,0.45,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,32,135,4320,2722,0.63,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,18,182,3276,1474,0.45,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,28,175,4900,2352,0.48,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,25,152,3800,1862,0.49,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,29,128,3712,2190,0.59,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,34,85,2890,1156,0.4,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,29,156,4524,2805,0.62,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,19,195,3705,1853,0.5,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,29,194,5626,2757,0.49,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,24,175,4200,1974,0.47,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,34,154,5236,3142,0.6,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,49,131,6419,2889,0.45,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,43,224,9632,6261,0.65,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,41,224,9184,4133,0.45,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,49,200,9800,4704,0.48,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,44,176,7744,3640,0.47,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,43,174,7482,4115,0.55,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,45,145,6525,2806,0.43,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,53,263,13939,8782,0.63,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,41,231,9471,4925,0.52,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,48,215,10320,5573,0.54,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,44,254,11176,6147,0.55,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,43,150,6450,3935,0.61,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,47,167,7849,3611,0.46,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,54,255,13770,9226,0.67,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,49,208,10192,5198,0.51,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,53,208,11024,5512,0.5,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,46,273,12558,6907,0.55,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,47,147,6909,4491,0.65,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,53,142,7526,3612,0.48,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,56,233,13048,9134,0.7,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,53,181,9593,5276,0.55,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,54,176,9504,4847,0.51,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,59,203,11977,6348,0.53,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,56,126,7056,4586,0.65,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,53,135,7155,3506,0.49,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,48,203,9744,6821,0.7,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,39,156,6084,3042,0.5,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,38,169,6422,3275,0.51,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,41,144,5904,3070,0.52,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,41,111,4551,2731,0.6,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,36,100,3600,1620,0.45,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,45,161,7245,5072,0.7,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,38,181,6878,3783,0.55,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,37,218,8066,4033,0.5,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,63,176,11088,6098,0.55,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,59,145,8555,5304,0.62,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,56,138,7728,3709,0.48,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,67,176,11792,7665,0.65,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,59,223,13157,7105,0.54,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,56,231,12936,6727,0.52,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,62,189,11718,6328,0.54,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,59,173,10207,6328,0.62,Online
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,58,158,9164,4582,0.5,Online
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,65,233,15145,9996,0.66,Online
Foot Locker,1185732,South,Texas,Dallas,Men's Street Footwear,44,111,4884,3419,0.7,Online
Foot Locker,1185732,South,Texas,Dallas,Men's Athletic Footwear,41,68,2788,1310,0.47,Online
Foot Locker,1185732,South,Texas,Dallas,Women's Street Footwear,33,56,1848,942,0.51,Online
Foot Locker,1185732,South,Texas,Dallas,Women's Athletic Footwear,38,19,722,368,0.51,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,54,36,1944,875,0.45,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43,61,2623,1154,0.44,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,42,119,4998,3349,0.67,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44,35,1540,739,0.48,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34,46,1564,813,0.52,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,13,507,264,0.52,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,36,1836,845,0.46,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44,68,2992,1346,0.45,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,120,5880,4116,0.7,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47,38,1786,875,0.49,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36,51,1836,991,0.54,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,8,344,175,0.51,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,58,20,1160,464,0.4,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,47,44,2068,724,0.35,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46,122,5612,3536,0.63,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,45,2025,851,0.42,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,38,1444,664,0.46,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,20,840,386,0.46,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,22,1210,508,0.42,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48,54,2592,933,0.36,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,58,136,7888,4969,0.63,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54,53,2862,1145,0.4,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52,42,2184,1005,0.46,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51,29,1479,695,0.47,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,59,31,1829,768,0.42,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64,63,4032,1814,0.45,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,64,135,8640,5616,0.65,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,59,70,4130,1900,0.46,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52,44,2288,1144,0.5,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,52,39,2028,1075,0.53,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60,45,2700,1242,0.46,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,65,81,5265,2211,0.42,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60,145,8700,5829,0.67,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55,90,4950,2475,0.5,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,51,59,3009,1505,0.5,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51,44,2244,1189,0.53,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64,60,3840,1843,0.48,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64,98,6272,2634,0.42,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60,158,9480,6257,0.66,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54,75,4050,1904,0.47,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,54,61,3294,1812,0.55,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,53,58,3074,1660,0.54,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,61,46,2806,1291,0.46,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64,95,6080,2614,0.43,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,62,143,8866,5320,0.6,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,48,80,3840,1536,0.4,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41,50,2050,923,0.45,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,41,53,2173,1021,0.47,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50,36,1800,810,0.45,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,55,61,3355,1342,0.4,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,55,104,5720,3546,0.62,Online
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47,63,2961,1244,0.42,Online
